0 0.7198 0.71831 0.72129
1 0.7198 0.71699 0.72261
2 0.7198 0.7161 0.72351
3 0.7198 0.71536 0.72424
4 0.7198 0.71471 0.7249
5 0.7198 0.71412 0.72549
6 0.7198 0.71357 0.72604
7 0.7198 0.71304 0.72656
8 0.7198 0.71255 0.72706
9 0.7198 0.71207 0.72755
10 0.7198 0.7116 0.72801
11 0.7198 0.71115 0.72846
12 0.71984 0.71074 0.72894
13 0.7199 0.71037 0.72944
14 0.71998 0.71002 0.72995
15 0.72003 0.70965 0.73042
16 0.71968 0.70888 0.73049
17 0.71793 0.70673 0.72916
18 0.7123 0.70068 0.72393
19 0.69578 0.68377 0.70782
20 0.65438 0.642 0.66683
21 0.56937 0.55664 0.58221
22 0.44121 0.4282 0.45446
23 0.31579 0.30259 0.32943
24 0.23523 0.22197 0.24917
25 0.19762 0.18432 0.21178
26 0.18446 0.17105 0.19883
27 0.18119 0.16771 0.19567
28 0.18173 0.16825 0.1962
29 0.18397 0.17056 0.19835
30 0.18495 0.1718 0.19902
31 0.18217 0.1696 0.1956
32 0.17972 0.1677 0.19252
33 0.17891 0.16736 0.1912
34 0.17837 0.16726 0.19015
35 0.17756 0.1669 0.18885
36 0.17697 0.16672 0.1878
37 0.1765 0.16663 0.18691
38 0.17486 0.1654 0.18482
39 0.17241 0.16336 0.18193
40 0.17161 0.16284 0.18081
41 0.17122 0.1627 0.18016
42 0.16973 0.16148 0.17838
43 0.16778 0.15978 0.17615
44 0.16567 0.15791 0.17379
45 0.16362 0.15606 0.17151
46 0.16217 0.15478 0.1699
47 0.16139 0.15412 0.169
48 0.16049 0.15332 0.16798
49 0.15948 0.15241 0.16686
50 0.15881 0.15181 0.16611
51 0.15816 0.15122 0.1654
52 0.15761 0.15072 0.1648
53 0.15748 0.15061 0.16464
54 0.15754 0.15069 0.16469
55 0.15749 0.15064 0.16463
56 0.15746 0.15061 0.16459
57 0.15738 0.15054 0.16451
58 0.15727 0.15043 0.16441
59 0.15726 0.15041 0.1644
60 0.15745 0.15058 0.16462
61 0.15762 0.15072 0.16481
62 0.15738 0.15047 0.16458
63 0.15702 0.15011 0.16424
64 0.15648 0.14957 0.16371
65 0.15594 0.14902 0.16317
66 0.15558 0.14864 0.16284
67 0.1554 0.14842 0.16268
68 0.15526 0.14825 0.16258
69 0.15503 0.14799 0.16239
70 0.1547 0.14763 0.16209
71 0.15422 0.14713 0.16164
72 0.15359 0.14648 0.16103
73 0.15296 0.14582 0.16042
74 0.1525 0.14533 0.16
75 0.1521 0.1449 0.15965
76 0.1517 0.14446 0.15929
77 0.15126 0.14398 0.1589
78 0.15087 0.14355 0.15855
79 0.15052 0.14315 0.15825
80 0.15021 0.14279 0.15799
81 0.15001 0.14254 0.15785
82 0.14984 0.14232 0.15775
83 0.14962 0.14204 0.15758
84 0.14933 0.1417 0.15735
85 0.14899 0.14131 0.15708
86 0.14862 0.14089 0.15676
87 0.1483 0.14051 0.1565
88 0.14808 0.14023 0.15635
89 0.14797 0.14005 0.15631
90 0.14796 0.13997 0.15638
91 0.14805 0.13998 0.15656
92 0.14823 0.14008 0.15683
93 0.1485 0.14027 0.1572
94 0.14885 0.14053 0.15766
95 0.14929 0.14087 0.1582
96 0.14981 0.14128 0.15883
97 0.1504 0.14177 0.15954
98 0.15107 0.14233 0.16033
99 0.15182 0.14297 0.1612
100 0.15265 0.14367 0.16216
101 0.15355 0.14445 0.16319
102 0.15452 0.1453 0.1643
103 0.15557 0.14622 0.16548
104 0.15668 0.14721 0.16674
105 0.15788 0.14827 0.16808
106 0.15915 0.1494 0.1695
107 0.16049 0.15061 0.17099
108 0.16192 0.15189 0.17256
109 0.16342 0.15325 0.17422
110 0.16499 0.15468 0.17595
111 0.16664 0.15618 0.17775
112 0.16837 0.15777 0.17964
113 0.17018 0.15943 0.1816
114 0.17206 0.16117 0.18364
115 0.17403 0.16299 0.18576
116 0.17607 0.16488 0.18796
117 0.17819 0.16686 0.19023
118 0.18039 0.16891 0.19258
119 0.18266 0.17104 0.195
120 0.185 0.17325 0.19748
121 0.18742 0.17553 0.20004
122 0.18991 0.17789 0.20266
123 0.19246 0.18031 0.20534
124 0.19507 0.18281 0.20807
125 0.19774 0.18536 0.21086
126 0.20046 0.18798 0.21369
127 0.20323 0.19064 0.21655
128 0.20604 0.19336 0.21945
129 0.20888 0.19611 0.22238
130 0.21175 0.19891 0.22533
131 0.21465 0.20173 0.22829
132 0.21756 0.20458 0.23126
133 0.22048 0.20744 0.23423
134 0.22341 0.21032 0.2372
135 0.22632 0.21319 0.24015
136 0.22924 0.21607 0.2431
137 0.23214 0.21893 0.24602
138 0.23502 0.22179 0.24893
139 0.23788 0.22462 0.25181
140 0.24072 0.22743 0.25466
141 0.24352 0.23022 0.25747
142 0.24629 0.23297 0.26026
143 0.24902 0.23568 0.263
144 0.25172 0.23835 0.26571
145 0.25439 0.241 0.26839
146 0.25701 0.2436 0.27103
147 0.25959 0.24616 0.27363
148 0.26211 0.24866 0.27617
149 0.26458 0.25109 0.27865
150 0.26698 0.25346 0.28107
151 0.26931 0.25577 0.28343
152 0.27157 0.258 0.28572
153 0.27376 0.26015 0.28794
154 0.27587 0.26222 0.29008
155 0.27789 0.26422 0.29214
156 0.27984 0.26612 0.29412
157 0.2817 0.26794 0.29602
158 0.28347 0.26968 0.29783
159 0.28516 0.27132 0.29956
160 0.28675 0.27287 0.3012
161 0.28825 0.27433 0.30274
162 0.28967 0.27569 0.3042
163 0.29099 0.27697 0.30557
164 0.29223 0.27816 0.30685
165 0.29337 0.27926 0.30805
166 0.29443 0.28027 0.30915
167 0.2954 0.28119 0.31017
168 0.29629 0.28203 0.3111
169 0.29709 0.28278 0.31196
170 0.29781 0.28346 0.31273
171 0.29845 0.28406 0.31342
172 0.29902 0.28458 0.31403
173 0.29951 0.28502 0.31457
174 0.29993 0.2854 0.31504
175 0.30029 0.28572 0.31544
176 0.30059 0.28597 0.31578
177 0.30082 0.28617 0.31606
178 0.301 0.28631 0.31628
179 0.30113 0.2864 0.31645
180 0.30121 0.28644 0.31657
181 0.30124 0.28644 0.31664
182 0.30124 0.2864 0.31668
183 0.30121 0.28633 0.31668
184 0.30114 0.28623 0.31665
185 0.30105 0.28611 0.3166
186 0.30094 0.28597 0.31652
187 0.3008 0.2858 0.31641
188 0.30065 0.28562 0.31629
189 0.30049 0.28544 0.31616
190 0.30032 0.28524 0.31602
191 0.30016 0.28505 0.31588
192 0.29999 0.28486 0.31575
193 0.29984 0.28469 0.31562
194 0.2997 0.28452 0.3155
195 0.29957 0.28437 0.31539
196 0.29945 0.28424 0.3153
197 0.29937 0.28414 0.31524
198 0.29932 0.28407 0.31521
199 0.2993 0.28402 0.31521
200 0.29932 0.28403 0.31525
201 0.2994 0.28409 0.31535
202 0.29953 0.28421 0.3155
203 0.29972 0.28437 0.31571
204 0.29996 0.2846 0.31597
205 0.30026 0.28487 0.31628
206 0.30061 0.28521 0.31665
207 0.30103 0.28562 0.31709
208 0.30153 0.28609 0.31761
209 0.30209 0.28664 0.31819
210 0.30272 0.28724 0.31883
211 0.30371 0.28821 0.31986
212 0.30478 0.28925 0.32095
213 0.30574 0.2902 0.32193
214 0.30714 0.29156 0.32336
215 0.30877 0.29315 0.32502
216 0.31051 0.29486 0.3268
217 0.31266 0.29697 0.32899
218 0.31515 0.29941 0.33152
219 0.31753 0.30175 0.33393
220 0.31984 0.30404 0.33626
221 0.3228 0.30696 0.33925
222 0.32603 0.31015 0.34251
223 0.32971 0.31379 0.34623
224 0.33386 0.31789 0.35042
225 0.33841 0.32239 0.355
226 0.34332 0.32727 0.35994
227 0.3479 0.33184 0.36452
228 0.35304 0.33696 0.36965
229 0.35862 0.34255 0.37523
230 0.36425 0.34818 0.38084
231 0.36867 0.35266 0.38519
232 0.37345 0.35747 0.38991
233 0.37756 0.36164 0.39395
234 0.37961 0.36378 0.3959
235 0.38085 0.3651 0.39705
236 0.38151 0.36582 0.39765
237 0.38078 0.36515 0.39687
238 0.37684 0.3613 0.39284
239 0.37029 0.35484 0.3862
240 0.36076 0.34542 0.37658
241 0.34855 0.33333 0.36428
242 0.3365 0.32133 0.35221
243 0.32232 0.30722 0.33799
244 0.30449 0.28955 0.32003
245 0.28649 0.2717 0.30193
246 0.2685 0.25385 0.28383
247 0.25045 0.236 0.26564
248 0.23307 0.21886 0.24807
249 0.21876 0.20472 0.23363
250 0.20703 0.19314 0.22181
251 0.19494 0.18135 0.20945
252 0.18492 0.17163 0.19915
253 0.17774 0.16469 0.19175
254 0.17104 0.1583 0.18473
255 0.16485 0.15248 0.17816
256 0.16162 0.14949 0.17467
257 0.15988 0.14796 0.17272
258 0.15842 0.14672 0.17101
259 0.15776 0.14627 0.17011
260 0.15729 0.14601 0.16939
261 0.15637 0.14536 0.16818
262 0.1556 0.14484 0.16712
263 0.15592 0.14534 0.16723
264 0.15754 0.14706 0.16873
265 0.15955 0.14914 0.17064
266 0.16097 0.15067 0.17194
267 0.16247 0.15226 0.17331
268 0.16388 0.15377 0.17462
269 0.16511 0.15509 0.17573
270 0.16723 0.15725 0.1778
271 0.17003 0.16004 0.1806
272 0.17315 0.16313 0.18374
273 0.17616 0.16611 0.18676
274 0.17947 0.16938 0.19012
275 0.18297 0.17282 0.19367
276 0.18635 0.17613 0.1971
277 0.19081 0.18048 0.20167
278 0.19559 0.18514 0.20658
279 0.20022 0.18965 0.21131
280 0.20467 0.194 0.21587
281 0.20924 0.19845 0.22053
282 0.21348 0.20261 0.22487
283 0.21696 0.20603 0.2284
284 0.22128 0.21025 0.23281
285 0.22626 0.2151 0.23791
286 0.23098 0.21972 0.24274
287 0.23573 0.22436 0.24759
288 0.24035 0.22888 0.25231
289 0.24439 0.23283 0.25642
290 0.24772 0.23611 0.25981
291 0.25129 0.23961 0.26345
292 0.25487 0.24311 0.26711
293 0.25763 0.24582 0.26991
294 0.25971 0.24786 0.27203
295 0.26094 0.24907 0.27328
296 0.26213 0.25022 0.2745
297 0.26362 0.25166 0.27605
298 0.26566 0.25361 0.27818
299 0.2681 0.25594 0.28074
300 0.27043 0.25816 0.28319
301 0.27246 0.26007 0.28532
302 0.27378 0.2613 0.28674
303 0.27496 0.26238 0.28802
304 0.27638 0.26369 0.28955
305 0.27836 0.26554 0.29169
306 0.28085 0.26786 0.29434
307 0.28358 0.27041 0.29726
308 0.28652 0.27315 0.3004
309 0.28951 0.27595 0.3036
310 0.29182 0.27807 0.30609
311 0.29341 0.27951 0.30785
312 0.29538 0.2813 0.31002
313 0.29788 0.28358 0.31273
314 0.30066 0.28614 0.31575
315 0.30316 0.28841 0.31849
316 0.3054 0.29043 0.32097
317 0.3069 0.29172 0.32269
318 0.30733 0.29197 0.32332
319 0.30789 0.29232 0.3241
320 0.30874 0.29293 0.3252
321 0.30895 0.29292 0.32566
322 0.30839 0.29214 0.32533
323 0.30722 0.29075 0.3244
324 0.30527 0.28859 0.32269
325 0.30265 0.28576 0.32031
326 0.30007 0.28294 0.318
327 0.29709 0.27971 0.31531
328 0.29329 0.27567 0.31179
329 0.28866 0.27082 0.30743
330 0.28336 0.26531 0.3024
331 0.27746 0.25921 0.29674
332 0.27133 0.25289 0.29085
333 0.26567 0.24702 0.28546
334 0.26079 0.2419 0.28089
335 0.2561 0.23698 0.27649
336 0.25156 0.23222 0.27222
337 0.24732 0.2278 0.26824
338 0.24352 0.22383 0.26468
339 0.24038 0.22051 0.26176
340 0.23817 0.21811 0.2598
341 0.23699 0.2167 0.25889
342 0.23675 0.21621 0.25895
343 0.23672 0.21595 0.25917
344 0.23692 0.21594 0.25963
345 0.2374 0.21622 0.26034
346 0.23785 0.21649 0.26099
347 0.23956 0.21794 0.26298
348 0.24199 0.22008 0.26572
349 0.24402 0.22187 0.26802
350 0.24605 0.22366 0.27031
351 0.24855 0.2259 0.2731
352 0.25093 0.22802 0.27574
353 0.25332 0.23016 0.2784
354 0.25667 0.23318 0.2821
355 0.261 0.23711 0.28685
356 0.26501 0.24074 0.29127
357 0.26861 0.24398 0.29524
358 0.27204 0.24707 0.29904
359 0.27507 0.24977 0.30241
360 0.27782 0.25221 0.3055
361 0.28146 0.25546 0.30955
362 0.28531 0.25889 0.31384
363 0.28848 0.26169 0.31742
364 0.29164 0.26446 0.32099
365 0.29468 0.26711 0.32445
366 0.29722 0.26928 0.32739
367 0.29969 0.27138 0.33027
368 0.30264 0.2739 0.33368
369 0.30573 0.27654 0.33727
370 0.30873 0.27908 0.34077
371 0.31161 0.28148 0.34415
372 0.31426 0.28367 0.34731
373 0.31675 0.28569 0.35033
374 0.31915 0.28761 0.35326
375 0.32162 0.28958 0.35629
376 0.32408 0.29152 0.35931
377 0.32635 0.29327 0.36217
378 0.3282 0.29462 0.36458
379 0.32966 0.29558 0.3666
380 0.33104 0.29646 0.36855
381 0.33257 0.29746 0.37068
382 0.33349 0.29788 0.37219
383 0.33424 0.29811 0.37353
384 0.33544 0.29873 0.37539
385 0.33598 0.29873 0.37657
386 0.33561 0.29787 0.3768
387 0.33525 0.29697 0.37708
388 0.33481 0.29596 0.37732
389 0.3332 0.29385 0.37635
390 0.33104 0.29119 0.37483
391 0.32887 0.28847 0.37338
392 0.32577 0.28485 0.37097
393 0.32197 0.28055 0.36788
394 0.31817 0.27618 0.36486
395 0.3145 0.27188 0.36206
396 0.31062 0.26735 0.3591
397 0.30619 0.26231 0.35557
398 0.30172 0.25721 0.35204
399 0.29749 0.25233 0.34879
400 0.29324 0.24745 0.3455
401 0.2894 0.24296 0.34264
402 0.2859 0.23882 0.34013
403 0.2831 0.23534 0.33835
404 0.2811 0.23264 0.33739
405 0.28105 0.23193 0.33823
406 0.28171 0.23183 0.3399
407 0.28224 0.23162 0.3414
408 0.28285 0.23149 0.34299
409 0.2817 0.22989 0.34254
410 0.28003 0.22786 0.34144
411 0.27992 0.22717 0.34213
412 0.28002 0.22669 0.34305
413 0.27998 0.2261 0.34377
414 0.28015 0.22572 0.3447
415 0.27955 0.22473 0.3447
416 0.27562 0.22099 0.34073
417 0.27469 0.21978 0.34026
418 0.27519 0.21979 0.34143
419 0.27278 0.21743 0.33912
420 0.27269 0.21658 0.34011
421 0.27256 0.2157 0.34108
422 0.27246 0.21491 0.34199
