0 0.8751 0.87365 0.87655
1 0.8751 0.87236 0.87784
2 0.8751 0.87148 0.87871
3 0.8751 0.87076 0.87944
4 0.87511 0.87013 0.88007
5 0.87511 0.86956 0.88066
6 0.87512 0.86903 0.8812
7 0.87514 0.86854 0.88173
8 0.87519 0.8681 0.88227
9 0.8753 0.86774 0.88284
10 0.87549 0.86747 0.88348
11 0.87588 0.86742 0.88431
12 0.87647 0.86758 0.88532
13 0.87763 0.86834 0.88689
14 0.8812 0.87152 0.89084
15 0.8868 0.87678 0.89677
16 0.89355 0.88325 0.90379
17 0.90194 0.89147 0.91234
18 0.90726 0.89679 0.91766
19 0.88967 0.87936 0.89993
20 0.82382 0.81378 0.83383
21 0.70314 0.6935 0.7128
22 0.51687 0.50774 0.52608
23 0.32593 0.31749 0.33454
24 0.19653 0.18901 0.20431
25 0.12811 0.1216 0.13497
26 0.089401 0.084132 0.095022
27 0.06355 0.059624 0.067774
28 0.051944 0.048741 0.055403
29 0.047719 0.04483 0.050841
30 0.044549 0.041933 0.047374
31 0.042237 0.039836 0.044827
32 0.041446 0.039146 0.043923
33 0.039901 0.03775 0.042215
34 0.037025 0.035107 0.039086
35 0.035872 0.034059 0.037818
36 0.035662 0.033885 0.037569
37 0.03531 0.033575 0.03717
38 0.035247 0.033531 0.037085
39 0.035005 0.033318 0.036811
40 0.034701 0.033045 0.036475
41 0.034475 0.032841 0.036223
42 0.034432 0.032807 0.036171
43 0.035198 0.033528 0.036985
44 0.036389 0.034644 0.038254
45 0.037426 0.035617 0.03936
46 0.038565 0.036684 0.040576
47 0.039445 0.037507 0.041516
48 0.0401 0.03812 0.042217
49 0.041362 0.039297 0.043568
50 0.043082 0.040903 0.04541
51 0.044857 0.042559 0.047312
52 0.046671 0.044251 0.049257
53 0.048584 0.046034 0.051309
54 0.050502 0.047821 0.053368
55 0.05248 0.049662 0.055492
56 0.055163 0.052162 0.05837
57 0.058402 0.055181 0.061845
58 0.061723 0.058276 0.065408
59 0.065248 0.06156 0.069189
60 0.06861 0.064693 0.072797
61 0.072111 0.067953 0.076552
62 0.076243 0.071805 0.080983
63 0.081366 0.076585 0.086471
64 0.087452 0.08227 0.092984
65 0.093815 0.088218 0.099787
66 0.10037 0.094355 0.10679
67 0.10651 0.1001 0.11333
68 0.11274 0.10595 0.11998
69 0.12006 0.11283 0.12776
70 0.12882 0.12107 0.13706
71 0.13875 0.13045 0.14757
72 0.14849 0.13967 0.15784
73 0.15799 0.14871 0.16781
74 0.16747 0.15777 0.17771
